"source_path","destination_path","action","sha256","size_bytes"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set3\DALL·E 2024-07-01 04.23.24 - Illustration of the entire 'BZH Chronicles' team facing their enemy 'The Code'. The team consists of MutenRock, Aligax, Sniky, Spirit, and Dr. Sorn, e.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v013.webp","promoted","5CE65D614E701E58113A1914A714F7F260F6D176496BEC8FEB853EA1F9EAD2FE","557394"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set3\DALL·E 2024-07-01 04.23.26 - Cover art for the character 'Spirit' from the 'BZH Chronicles' album. The design features a tactical player, Spirit, in a cyberpunk tactical outfit, a.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v014.webp","promoted","02F54FC3A0F8EBE33B4705E9E6248A1B9D8827602F6133FA7955FDDB81B13D4C","473304"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set3\DALL·E 2024-07-01 04.23.28 - Cover art for the character 'Sniky' from the 'BZH Chronicles' album. The design features a stealthy assassin, Sniky, in a cyberpunk stealth outfit, wi.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v015.webp","promoted","29991D715430242F7121D69D27A6F52306CBBEEC8DD3E09625CB4EE6BD3657DA","515184"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set3\DALL·E 2024-07-01 04.23.29 - Cover art for the character 'Aligax' from the 'BZH Chronicles' album. The design features a powerful female warrior, Aligax, in a cyberpunk battle out.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v016.webp","promoted","1B515AB9CF713B760465437D87E6ACA303013F2F7CB2D128E99C63AB3DFB233C","462144"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set3\DALL·E 2024-07-01 04.23.31 - Cover art for the character 'MutenRock' from the 'BZH Chronicles' album. The design features a powerful figure, MutenRock, in a cyberpunk commander ou.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v017.webp","promoted","BCD603F27379EF070906FFDBE6B7F6B40A44F80B6EA5874E4EFC7D30E7ECC077","515174"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set4\DALL·E 2024-07-01 04.17.16 - Cover art featuring the entire BZH Chronicles team (MutenRock, Aligax, Sniky, Spirit, and Dr. Sorn) facing their enemy 'Le Code'. The design should be.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v018.webp","promoted","C2BE8AC26A6CCA55CB3DB1222430B5BA8C0C2D11A71CA9DC953583ACAAB4B5CC","487908"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set4\DALL·E 2024-07-01 04.17.18 - Cover art for the song 'Spirit_ The Tactical Mastermind' from the 'BZH Chronicles' album. The design features a powerful figure, Spirit, in a cyberpun.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v019.webp","promoted","881835D37423FEBDE747C7F2D9B25013235AE79AE2712E04B92386E7CE69C323","515748"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set4\DALL·E 2024-07-01 04.17.19 - Cover art for the song 'Sniky_ The Stealth Assassin' from the 'BZH Chronicles' album. The design features a powerful figure, Sniky, in a cyberpunk ass.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v020.webp","promoted","23DAAC72BCAE126B81552FD06D4A5CB2A8B7870C403939B892FBDAECA602E30E","439416"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set4\DALL·E 2024-07-01 04.17.21 - Cover art for the song 'Aligax_ The Fierce Warrior' from the 'BZH Chronicles' album. The design features a powerful figure, Aligax, in a cyberpunk war.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v021.webp","promoted","AE5B82F5525F3CD66DA387FF4376AA01370399CB4383F42DC73256CE87C50DE7","502626"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set4\DALL·E 2024-07-01 04.17.23 - Cover art for the song 'MutenRock_ The Digital Commander' from the 'BZH Chronicles' album. The design features a powerful figure, MutenRock, in a cybe.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v022.webp","promoted","61FF740C829FA2B01E38B5F622F2C78525220B4279234C4B8B3C2E43B431F629","619040"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set4\DALL·E 2024-07-01 04.17.26 - Cover art for the song 'Dr. Sorn_ Gladiator of the Digital Realm' from the 'BZH Chronicles' album. The design features a powerful figure, Dr. Sorn, in.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v023.webp","promoted","786A32BA1721DE77712B827CB66F9555FA9B6BC545DAA8BAC8A94BF079D3DBCF","483884"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set5\DALL·E 2024-07-01 04.31.53 - A 3D character in the style of early PS1 graphics. The character is 'MutenRock', standing facing forward. The design features low-polygon count and si.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v024.webp","promoted","3830EF441CB680C9EF807062CA0E5CB74101BD2F328C6F74E2B89D8DE09A93CF","177436"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set5\DALL·E 2024-07-01 04.31.55 - A 3D character in the style of early PS1 graphics. The character is 'Aligax', standing facing forward. The design features low-polygon count and simpl.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v025.webp","promoted","21EEC016D635CAD7F4DA2D22FEBABB48BED6D4CBECA4DA01A15B3D59D750EAAB","158234"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set5\DALL·E 2024-07-01 04.31.57 - A 3D character in the style of early PS1 graphics. The character is 'Sniky', standing facing forward. The design features low-polygon count and simple.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v026.webp","promoted","9E4F2A9B1858B6B89291702788524597A3003B5F06EC32B3C36EDDFC0C4C15CF","133720"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set5\DALL·E 2024-07-01 04.31.59 - A 3D character in the style of early PS1 graphics. The character is 'Spirit', standing facing forward. The design features low-polygon count and simpl.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v027.webp","promoted","ACB967A4ED24D922C2C44667751ECF1E1664B2696C252243BB70B4EBAEDF77AE","146948"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set5\DALL·E 2024-07-01 04.32.01 - A 3D character in the style of early PS1 graphics. The character is 'Dr. Sorn', standing facing forward. The design features low-polygon count and sim.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v028.webp","promoted","CC5AAE5621E7615FBFF8C54D6EE9537B991A12BBC5D246742EE040E42816C9EF","146616"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set5\DALL·E 2024-07-01 04.32.03 - A 3D character in the style of early PS1 graphics. The character is 'The Code', a mysterious enemy with a digital and glitchy appearance. The design f.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v029.webp","promoted","EA1E39F71391A2A663C1A0FC24F663CBD3F055C3B682BAECA51C0E39AB2DE969","218370"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 04.35.18 - A 3D character in the style of early PS1 games, representing Spirit from BZH Chronicles. The character should have a simple, blocky design with low po.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v030.webp","promoted","FD68064F074FE36321890431A26CFECE0FC84EA298BBC65555BFD0D11808E96E","211356"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 04.35.19 - A 3D character in the style of early PS1 games, representing Titan from BZH Chronicles. The character should have a simple, blocky design with low pol.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v031.webp","promoted","01C4BC86EC60A04D4887F5BBC6B34B528F4173349D3B4F9704F19EE96F11CB2F","178094"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 04.35.21 - A 3D character in the style of early PS1 games, representing Aligax from BZH Chronicles. The character should have a simple, blocky design with low po.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v032.webp","promoted","8113FD8003A2C9DD40FB2D769906A44AC0619BF8F3403C8B954B7EA9BB6E0DCB","199296"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 04.35.22 - A 3D character in the style of early PS1 games, representing MutenRock from BZH Chronicles. The character should have a simple, blocky design with low.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v033.webp","promoted","8948578C59B216BA0AD2CA7041A5BDEC6B2406A3FC1A39BEC25938EC414F656C","195966"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 04.35.24 - A 3D character in the style of early PS1 games, representing Sniky from BZH Chronicles. The character should have a simple, blocky design with low pol.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v034.webp","promoted","F9426976D7FE42087F4D1B38652E78BCE0CAEC2C69932F5C60730CB4C90DEE54","176888"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 10.44.09 - A 3D pixel art character of MutenRock, designed in a deliberately 'ugly' 3D style with bright, luminous pixels. The character is standing on a solid g.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v035.webp","promoted","88B45D1DD72A67E14109670B73FA29205F1E233664AD11C353F0A978D06C06A0","171016"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 10.44.12 - A 3D pixel art character of Aligax, designed in a deliberately 'ugly' 3D style with bright, luminous pixels. The character is standing on a solid gree.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v036.webp","promoted","6B482AD5CC41A859DE764304BF60D45B2D0077B6F0DB0DF5903B95C31B69DE15","242092"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 10.44.15 - A 3D pixel art character of Spirit, designed in a deliberately 'ugly' 3D style with bright, luminous pixels. The character is standing on a solid gree.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v037.webp","promoted","B9B69D20CDEFF770587ED438BB4DFA63087F88C5B103CA2431001F99F8692D11","250644"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set6\DALL·E 2024-07-01 10.44.16 - A 3D pixel art character of Dr.Sorn, designed in a deliberately 'ugly' 3D style with bright, luminous pixels. The character is standing on a solid gre.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v038.webp","promoted","7B059FF03F2894814D339B82EAA8B706ED46B4C39DD3C8315158BF19CBD79CF8","202044"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set7\DALL·E 2024-07-01 10.49.55 - A 3D representation of the base of the BZH Power team in a cyberpunk style. The base should have neon lights, digital grids, and a mix of modern and r.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v039.webp","promoted","8AD7B768B39C0FB914B39201857DC2550148BA9AA56AA789F9DEF49C3CC18C19","449656"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set7\DALL·E 2024-07-01 10.49.57 - A 3D character model in early PS2 style representing Dr. Sorn, a powerful gladiator. The character stands tall with a mighty weapon, ready for battle.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v040.webp","promoted","2391B1D1100CFCA1B92715A1AD55FCCC253AD172DB42ECBA7FF288289DE465B2","252586"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set7\DALL·E 2024-07-01 10.49.58 - A 3D character model in early PS2 style representing Spirit, a tactical player. The character is shown advancing silently with a mix of calm and rage,.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v041.webp","promoted","8626665BAA28EF0D153324E806A9D38537E1662A22CE3202520B3D1EF90B3D02","274068"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set7\DALL·E 2024-07-01 10.50.04 - A 3D character model in early PS2 style representing Aligax, a fierce female warrior. The character is depicted in the midst of battle, holding a glow.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v042.webp","promoted","13241444FD28BF6F1F6BA3C2058BB680FA76216509DA6032A9B56C8855E53CFB","308248"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set7\DALL·E 2024-07-01 10.50.07 - A 3D character model in early PS2 style representing Sniky, a stealthy assassin. The character is shown partially in the shadows with a swift, sleek f.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v043.webp","promoted","6CC5EB9B4AF7957045EDC333B1AA786FBD033687BA0E44AFF8C65177242BB70D","199224"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_art_set\bzh_pw_artwork_set7\DALL·E 2024-07-01 10.50.10 - A 3D character model in early PS2 style representing MutenRock, the strategic mastermind. The character stands confidently, with elements of science a.webp","media\visual\references\bzh-pw-art-set\bzhpw_art_set_v044.webp","promoted","F7AE1810BD981BB8F22F54733BDB3D8D2F464A3BEEAA33128CF61BC9CB4BADCD","365358"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_base\DALL·E 2024-07-01 04.30.52 - A 16_9 image of the BZH Chronicles base in a cyberpunk style. The base should have neon lights, digital grids, and a futuristic design, reflecting a g.webp","media\visual\references\bzh-pw-base\bzhpw_base_v001.webp","promoted","505434852EB6D26C0E9C93329768B17A47491E945BAC2F5A07A8E5844A9408F5","764482"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_base\DALL·E 2024-07-01 04.31.04 - A 16_9 image of the BZH Chronicles base in a cyberpunk style, but in a destroyed state. The base should have broken neon lights, damaged digital grids.webp","media\visual\references\bzh-pw-base\bzhpw_base_v002.webp","promoted","72E2D6BC0A3BA4A88EF03F5927EF0BB71A4A6BED74CAC2ECD862492A35728DD8","655330"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_base\DALL·E 2024-07-01 04.31.28 - A 16_9 wide shot of an epic battle in a cyberpunk setting. The scene should feature the BZH Chronicles team fighting against 'The Code' in a dynamic d.webp","media\visual\references\bzh-pw-base\bzhpw_base_v003.webp","promoted","791A3C707B29CC168FB15AFE9B8B72E4D08212A41B50AAC8B5941C1B40091A58","695128"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\banniere.png","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v001.png","promoted","1F9E84B6A4637C517A4A053EFADC2D27526AB8A0ADAAC4D2C9725613D016CF4D","2643107"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\banniere2.png","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v002.png","promoted","8C794C33AE0F9D1D8C13DF146912E925513E8E50499DA555999AB42CD531954E","401491"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\chronicles_city.webp","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v003.webp","promoted","239DFFC49D49A7BB8D2AB5AA49C1858B1FE3B4DEE7DF9121A54841EED59E1676","600100"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\DALL·E 2024-07-30 15.57.32 - A minimalist landscape image of a cyberpunk city bathed in sunlight, inspired by a futuristic cityscape. The scene includes tall, sleek buildings with.webp","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v004.webp","promoted","A2CFD0C4E97E62DCD0D59C294FDE0E2DD5C424167B818B3B64657BEE1499D680","255706"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\DALL·E 2024-07-30 15.58.51 - A minimalist landscape image of a cyberpunk city bathed in sunlight, featuring a striped sun similar to the inspiration image provided. The cityscape .webp","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v005.webp","promoted","49424A2385038595AA35DDDD8163DEE765F078541D42F4CE350ABD74F868A882","243484"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\DALL·E 2024-07-30 15.58.53 - A minimalist landscape image of a cyberpunk city bathed in sunlight. The scene features a striped sun setting behind futuristic skyscrapers. The citys.webp","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v006.webp","promoted","49E24FE0220B2D067835A76CEA6423D1973A853C0C88B510803B92FA9F10F0C3","449766"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\DALL·E 2024-07-30 16.04.36 - A minimalist landscape image of a cyberpunk city bathed in sunlight. The city features futuristic skyscrapers and neon lights, with a distinctive 'str.webp","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v007.webp","promoted","16D68CDB2059F76BE63A0DBA4F24152A281B361AFB3FF2CE90D292B56B83BF9E","379444"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\MUTENROCK cybercity.png","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v008.png","promoted","AAA1318EC8928C039BA6748EE843D558FA00F33349B0D0C5D96D0810A834E3E6","671997"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\MUTENROCK cybercity2.png","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v009.png","promoted","D4894A962FB17845880C074B2F4529D6B906F11465D580ACAD6FBF5A3A33B3F2","384080"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_city\MUTENROCK_cybercity-removebg-preview.png","media\visual\wallpapers\bzh-pw-city\bzhpw_city_v010.png","promoted","91424CAECD81710375E98DC568DC619B092270871E71F24A83A61D63544D8E94","307274"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_daddy_chronicles\DALL·E 2024-08-29 23.19.23 - A comic book-style illustration showing MutenRock and Sniky from 'BZH Daddy Chronicles' seen from the front. __MutenRock, with light chestnut hair tie.webp","media\visual\references\bzh-pw-daddy-chronicles\bzhpw_daddy_chronicles_v001.webp","promoted","D3328C3A6CC4BEFBFE5A3252C8C144F57E0DC9521128F59FAD0DA9114EF527EC","424900"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_daddy_chronicles\DALL·E 2024-08-29 23.19.28 - A comic book-style illustration showing MutenRock and Sniky from 'BZH Daddy Chronicles' seen from behind. __MutenRock has light chestnut hair tied in .webp","media\visual\references\bzh-pw-daddy-chronicles\bzhpw_daddy_chronicles_v002.webp","promoted","7E945BF8FFF2909A69A3A0ECD1BF02EB80A842F01E34FD1223646451FD32422E","386900"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_daddy_chronicles\DALL·E 2024-08-29 23.28.20 - A series of comic book-style facial expressions for MutenRock from 'BZH Daddy Chronicles.' __MutenRock has light chestnut hair tied in a neat bun with.webp","media\visual\references\bzh-pw-daddy-chronicles\bzhpw_daddy_chronicles_v003.webp","promoted","E6661507C96FC8B8F6CCAFE44C63D2E1815B2E1DD64B6BEB7A28F7167860B6E0","454088"
